ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1202B_N,P1202B_DEP_COD,P1202B_DEP,P1202B_PROV_COD,P1202B_PROV,P1202B_DIST_COD,P1202B_DIST,P1202B_CANT,OMICAP1200A
2021,02,ANCASH,18,SANTA,01,CHIMBOTE,08258,00147,14,1,1,2,60.8080357142857,1, ,1,1,0,1,02,ANCASH,18,SANTA,08,SANTA,2, 
2021,02,ANCASH,18,SANTA,01,CHIMBOTE,08263,00057,7,1,1,2,60.8080357142857,1, ,1,0,0,1,02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,1, 
2021,02,ANCASH,18,SANTA,01,CHIMBOTE,08266,00057,10,1,1,2,70.9427083333333,1, ,1,1,0,1,02,ANCASH,18,SANTA,08,SANTA,2, 
2021,02,ANCASH,12,HUAYLAS,02,HUALLANCA,08327,00089,14,1,2,5,141.126748251748,1, ,0,0,1,1,02,ANCASH,12,HUAYLAS,01,CARAZ,2, 
2021,02,ANCASH,12,HUAYLAS,01,CARAZ,08400,00039,8,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,5, 
2021,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,08425,00062,11,1,2,5,131.046266233766,1, ,1,0,0,1,02,ANCASH,12,HUAYLAS,01,CARAZ,1, 
2021,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08475,00074,8,1,2,5,131.046266233766,1, ,1,0,0,1,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,3, 
2021,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08475,00113,12,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,16,POMABAMBA,02,HUAYLLAN,2, 
2021,02,ANCASH,16,POMABAMBA,01,POMABAMBA,08475,00120,14,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,16,POMABAMBA,01,POMABAMBA,3, 
2021,02,ANCASH,13,MARISCAL LUZURIAGA,08,MUSGA,08528,00037,5,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,13,MARISCAL LUZURIAGA,04,FIDEL OLIVAS ESCUDERO,1, 
2021,02,ANCASH,13,MARISCAL LUZURIAGA,08,MUSGA,08528,00070,8,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,1, 
2021,02,ANCASH,13,MARISCAL LUZURIAGA,08,MUSGA,08528,00076,9,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,13,MARISCAL LUZURIAGA,05,LLAMA,1, 
2021,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08540,00026,4,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,1, 
2021,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08540,00076,11,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,2, 
2021,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,08540,00098,14,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,13,MARISCAL LUZURIAGA,07,LUCMA,2, 
2021,02,ANCASH,20,YUNGAY,01,YUNGAY,08581,00007,1,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,12,HUAYLAS,01,CARAZ,5, 
2021,02,ANCASH,20,YUNGAY,01,YUNGAY,08581,00007,1,1,2,5,131.046266233766,1, ,1,1,0,2,02,ANCASH,12,HUAYLAS,07,PUEBLO LIBRE,6, 
2021,02,ANCASH,20,YUNGAY,01,YUNGAY,08594,00036,6,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,20,YUNGAY,06,RANRAHIRCA,2, 
2021,02,ANCASH,20,YUNGAY,07,SHUPLUY,08669,00122,12,1,2,5,152.887310606061,1, ,1,1,0,1,02,ANCASH,20,YUNGAY,02,CASCAPARA,1, 
2021,02,ANCASH,08,CASMA,01,CASMA,08700,00146,13,1,1,2,65.4855769230769,1, ,1,0,0,1,02,ANCASH,08,CASMA,02,BUENA VISTA ALTA,1, 
2021,02,ANCASH,08,CASMA,04,YAUTAN,08720,00040,5,1,1,2,60.8080357142857,1, ,1,1,0,1,02,ANCASH,08,CASMA,02,BUENA VISTA ALTA,3, 
2021,02,ANCASH,01,HUARAZ,02,COCHABAMBA,08727,00078,7,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,08,CASMA,04,YAUTAN,1, 
2021,02,ANCASH,01,HUARAZ,02,COCHABAMBA,08727,00102,9,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,01,HUARAZ,10,PARIACOTO,2, 
2021,02,ANCASH,01,HUARAZ,10,PARIACOTO,08735,00008,1,1,2,5,152.887310606061,1, ,1,1,0,1,02,ANCASH,08,CASMA,04,YAUTAN,1, 
2021,02,ANCASH,01,HUARAZ,10,PARIACOTO,08735,00094,10,1,2,5,152.887310606061,1, ,1,1,0,1,02,ANCASH,01,HUARAZ,09,PAMPAS,1, 
2021,02,ANCASH,01,HUARAZ,06,JANGAS,08738,00083,13,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,06,CARHUAZ,04,ANTA,11, 
2021,02,ANCASH,01,HUARAZ,06,JANGAS,08756,00002,1,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,1, 
2021,02,ANCASH,01,HUARAZ,06,JANGAS,08756,00057,8,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,06,CARHUAZ,11,YUNGAR,3, 
2021,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08809,00045,7,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,01,HUARAZ,01,HUARAZ,2, 
2021,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08809,00099,13,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,01,HUARAZ,06,JANGAS,1, 
2021,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,08861,00029,5,1,2,5,131.046266233766,1, ,1,0,0,1,02,ANCASH,11,HUARMEY,01,HUARMEY,2, 
2021,02,ANCASH,01,HUARAZ,09,PAMPAS,08883,00039,6,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,01,HUARAZ,10,PARIACOTO,1, 
2021,02,ANCASH,01,HUARAZ,09,PAMPAS,08883,00045,7,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,01,HUARAZ,10,PARIACOTO,1, 
2021,02,ANCASH,01,HUARAZ,09,PAMPAS,08883,00087,13,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,01,HUARAZ,10,PARIACOTO,1, 
2021,02,ANCASH,01,HUARAZ,01,HUARAZ,08918,00017,3,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,01,HUARAZ,05,INDEPENDENCIA,1, 
2021,02,ANCASH,01,HUARAZ,01,HUARAZ,08918,00051,7,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,06,CARHUAZ,06,MARCARA,6, 
2021,02,ANCASH,01,HUARAZ,08,OLLEROS,08960,00061,8,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,06,CARHUAZ,01,CARHUAZ,2, 
2021,02,ANCASH,06,CARHUAZ,10,TINCO,08989,00022,4,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,12,HUAYLAS,01,CARAZ,3, 
2021,02,ANCASH,06,CARHUAZ,03,AMASHCA,08995,00004,1,1,2,5,152.887310606061,1, ,1,1,0,1,02,ANCASH,20,YUNGAY,03,MANCOS,2, 
2021,02,ANCASH,06,CARHUAZ,03,AMASHCA,08995,00019,3,1,2,5,152.887310606061,1, ,1,1,0,1,02,ANCASH,20,YUNGAY,03,MANCOS,2, 
2021,02,ANCASH,06,CARHUAZ,09,SHILLA,09007,00007,1,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,06,CARHUAZ,03,AMASHCA,1, 
2021,02,ANCASH,06,CARHUAZ,09,SHILLA,09007,00077,9,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,20,YUNGAY,03,MANCOS,3, 
2021,02,ANCASH,06,CARHUAZ,09,SHILLA,09007,00095,11,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,20,YUNGAY,02,CASCAPARA,1, 
2021,02,ANCASH,06,CARHUAZ,09,SHILLA,09007,00123,14,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,20,YUNGAY,03,MANCOS,3, 
2021,02,ANCASH,06,CARHUAZ,09,SHILLA,09013,00071,10,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,06,CARHUAZ,03,AMASHCA,2, 
2021,02,ANCASH,06,CARHUAZ,02,ACOPAMPA,09070,00020,4,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,06,CARHUAZ,10,TINCO,2, 
2021,02,ANCASH,06,CARHUAZ,02,ACOPAMPA,09070,00034,5,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,06,CARHUAZ,01,CARHUAZ,2, 
2021,02,ANCASH,06,CARHUAZ,02,ACOPAMPA,09070,00080,12,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,06,CARHUAZ,06,MARCARA,1, 
2021,02,ANCASH,06,CARHUAZ,02,ACOPAMPA,09070,00088,14,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,06,CARHUAZ,01,CARHUAZ,5, 
2021,02,ANCASH,06,CARHUAZ,11,YUNGAR,09107,00055,6,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,01,HUARAZ,01,HUARAZ,5, 
2021,02,ANCASH,06,CARHUAZ,11,YUNGAR,09107,00079,8,1,2,5,141.126748251748,1, ,0,1,0,1,02,ANCASH,01,HUARAZ,06,JANGAS,2, 
2021,02,ANCASH,06,CARHUAZ,11,YUNGAR,09107,00086,9,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,01,HUARAZ,06,JANGAS,1, 
2021,02,ANCASH,06,CARHUAZ,08,SAN MIGUEL DE ACO,09131,00034,5,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,06,CARHUAZ,07,PARIAHUANCA,3, 
2021,02,ANCASH,06,CARHUAZ,08,SAN MIGUEL DE ACO,09131,00056,8,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,06,CARHUAZ,07,PARIAHUANCA,1, 
2021,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,09227,00028,3,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,3, 
2021,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,09227,00069,7,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,2, 
2021,02,ANCASH,03,ANTONIO RAYMONDI,01,LLAMELLIN,09227,00086,11,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,03,ANTONIO RAYMONDI,04,CHINGAS,1, 
2021,02,ANCASH,10,HUARI,01,HUARI,09273,00079,13,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,10,HUARI,03,CAJAY,2, 
2021,02,ANCASH,10,HUARI,01,HUARI,09274,00035,8,1,2,5,131.046266233766,1, ,1,0,0,1,02,ANCASH,10,HUARI,12,RAHUAPAMPA,3, 
2021,02,ANCASH,10,HUARI,01,HUARI,09274,00038,9,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,10,HUARI,03,CAJAY,10, 
2021,02,ANCASH,10,HUARI,07,HUACHIS,09304,00047,5,1,2,5,152.887310606061,1, ,1,1,0,1,02,ANCASH,10,HUARI,01,HUARI,1, 
2021,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09342,00054,9,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,10,HUARI,08,HUANTAR,4, 
2021,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09342,00064,10,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,10,HUARI,14,SAN MARCOS,4, 
2021,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09342,00067,11,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,10,HUARI,14,SAN MARCOS,3, 
2021,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09342,00075,13,1,2,5,141.126748251748,1, ,1,1,0,1,02,ANCASH,10,HUARI,14,SAN MARCOS,8, 
2021,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09343,00036,6,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,10,HUARI,14,SAN MARCOS,5, 
2021,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,09343,00082,12,1,2,5,131.046266233766,1, ,1,1,0,1,02,ANCASH,10,HUARI,14,SAN MARCOS,2, 
2021,02,ANCASH,10,HUARI,14,SAN MARCOS,09385,00022,3,1,2,5,152.887310606061,1, ,1,1,0,1,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,1, 
2021,02,ANCASH,10,HUARI,14,SAN MARCOS,09385,00065,7,1,2,5,152.887310606061,1, ,1,0,0,1,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,4, 
2021,02,ANCASH,10,HUARI,14,SAN MARCOS,09385,00103,11,1,2,5,152.887310606061,1, ,1,0,0,1,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,2, 
2021,02,ANCASH,10,HUARI,14,SAN MARCOS,09385,00124,14,1,2,5,152.887310606061,1, ,1,1,0,1,02,ANCASH,10,HUARI,04,CHAVIN DE HUANTAR,2, 
2021,02,ANCASH,10,HUARI,05,HUACACHI,09410,00059,6,1,2,5,141.126748251748,1, ,1,0,0,1,02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,1, 
2021,02,ANCASH,11,HUARMEY,01,HUARMEY,09491,00077,11,1,1,2,60.8080357142857,1, ,1,0,0,1,02,ANCASH,11,HUARMEY,03,CULEBRAS,1, 
2021,10,HUÁNUCO,04,HUACAYBAMBA,04,PINRA,09619,00060,3,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,07,MARAÑON,02,CHOLON,1, 
2021,10,HUÁNUCO,04,HUACAYBAMBA,04,PINRA,09623,00034,3,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,07,MARAÑON,02,CHOLON,1, 
2021,10,HUÁNUCO,04,HUACAYBAMBA,01,HUACAYBAMBA,09637,00088,10,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,04,HUACAYBAMBA,03,COCHABAMBA,1, 
2021,10,HUÁNUCO,04,HUACAYBAMBA,01,HUACAYBAMBA,09637,00109,12,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,04,HUACAYBAMBA,03,COCHABAMBA,2, 
2021,10,HUÁNUCO,04,HUACAYBAMBA,01,HUACAYBAMBA,09637,00125,14,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,04,HUACAYBAMBA,03,COCHABAMBA,1, 
2021,10,HUÁNUCO,05,HUAMALIES,07,MONZON,09650,00123,10,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,05,HUAMALIES,06,MIRAFLORES,5, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00046,8,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,05,HUAMALIES,08,PUNCHAO,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00051,7,1,2,5,76.7151675485009,1, ,1,1,0,2,10,HUANUCO,05,HUAMALIES,07,MONZON,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00051,7,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,05,HUAMALIES,03,CHAVIN DE PARIARCA,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00040,6,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,05,HUAMALIES,10,SINGA,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00083,14,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,05,HUAMALIES,05,JIRCAN,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00006,2,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,05,HUAMALIES,09,PUÑOS,1, 
2021,10,HUÁNUCO,06,LEONCIO PRADO,04,JOSE CRESPO Y CASTILLO,09780,00046,3,1,3,7,163.793650793651,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,05,MARGOS,5, 
2021,10,HUÁNUCO,06,LEONCIO PRADO,06,MARIANO DAMASO BERAUN,09842,00012,3,1,3,7,163.793650793651,1, ,1,1,0,1,10,HUANUCO,06,LEONCIO PRADO,05,LUYANDO,1, 
2021,10,HUÁNUCO,06,LEONCIO PRADO,06,MARIANO DAMASO BERAUN,09842,00012,3,1,3,7,163.793650793651,1, ,1,1,0,2,10,HUANUCO,06,LEONCIO PRADO,08,CASTILLO GRANDE,1, 
2021,10,HUÁNUCO,09,PUERTO INCA,04,TOURNAVISTA,09871,00039,4,1,3,7,163.793650793651,1, ,1,1,0,1,10,HUANUCO,08,PACHITEA,03,MOLINO,1, 
2021,10,HUÁNUCO,08,PACHITEA,04,UMARI,09919,00067,6,1,2,5,82.616334283001,1, ,1,1,0,1,10,HUANUCO,06,LEONCIO PRADO,04,JOSE CRESPO Y CASTILLO,1, 
2021,10,HUÁNUCO,08,PACHITEA,04,UMARI,09919,00092,8,1,2,5,82.616334283001,1, ,1,1,0,1,10,HUANUCO,08,PACHITEA,01,PANAO,1, 
2021,10,HUÁNUCO,08,PACHITEA,04,UMARI,09919,00135,13,1,2,5,82.616334283001,1, ,1,1,0,1,10,HUANUCO,06,LEONCIO PRADO,04,JOSE CRESPO Y CASTILLO,1, 
2021,10,HUÁNUCO,08,PACHITEA,01,PANAO,09975,00006,1,1,2,5,76.7151675485009,1, ,1,0,0,1,10,HUANUCO,08,PACHITEA,04,UMARI,1, 
2021,10,HUÁNUCO,01,HUANUCO,03,CHINCHAO,10007,00052,9,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,1, 
2021,10,HUÁNUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,10079,00046,9,1,2,5,82.616334283001,1, ,1,1,0,1,10,HUANUCO,05,HUAMALIES,07,MONZON,1, 
2021,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10109,00030,3,1,2,5,82.616334283001,1, ,1,1,0,1,10,HUANUCO,10,LAURICOCHA,05,RONDOS,3, 
2021,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10109,00122,11,1,2,5,82.616334283001,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,11,PILLCO MARCA,1, 
2021,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10110,00008,2,1,2,5,76.7151675485009,1, ,1,0,0,1,10,HUANUCO,01,HUANUCO,02,AMARILIS,1, 
2021,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10110,00015,3,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,02,AMARILIS,2, 
2021,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10115,00040,6,1,2,5,82.616334283001,1, ,1,0,0,1,10,HUANUCO,02,AMBO,08,TOMAY KICHWA,1, 
2021,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10115,00060,10,1,2,5,82.616334283001,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,1, 
2021,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10115,00066,12,1,2,5,82.616334283001,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,1, 
2021,10,HUÁNUCO,01,HUANUCO,01,HUANUCO,10115,00079,14,1,2,5,82.616334283001,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,4, 
2021,10,HUÁNUCO,01,HUANUCO,02,AMARILIS,10116,00102,11,1,2,5,89.5010288065844,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,1, 
2021,10,HUÁNUCO,01,HUANUCO,11,PILLCO MARCA,10133,00065,8,1,2,5,82.6163342830009,1, ,1,1,0,1,10,HUANUCO,02,AMBO,04,CONCHAMARCA,1, 
2021,10,HUÁNUCO,01,HUANUCO,11,PILLCO MARCA,10134,00031,4,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,02,AMBO,04,CONCHAMARCA,1, 
2021,10,HUÁNUCO,01,HUANUCO,11,PILLCO MARCA,10134,00114,13,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,02,AMBO,04,CONCHAMARCA,1, 
2021,10,HUÁNUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,10166,00060,6,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,10,YARUMAYO,1, 
2021,10,HUÁNUCO,03,DOS DE MAYO,13,PACHAS,10171,00105,12,1,2,5,82.6163342830009,1, ,1,1,0,1,10,HUANUCO,03,DOS DE MAYO,17,RIPAN,2, 
2021,10,HUÁNUCO,03,DOS DE MAYO,13,PACHAS,10171,00115,14,1,2,5,82.6163342830009,1, ,1,1,0,1,10,HUANUCO,05,HUAMALIES,01,LLATA,1, 
2021,10,HUÁNUCO,03,DOS DE MAYO,13,PACHAS,10178,00014,1,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,03,DOS DE MAYO,22,SILLAPATA,1, 
2021,10,HUÁNUCO,03,DOS DE MAYO,13,PACHAS,10178,00121,7,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,11,PILLCO MARCA,1, 
2021,10,HUÁNUCO,03,DOS DE MAYO,21,SHUNQUI,10215,00029,5,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,03,DOS DE MAYO,13,PACHAS,1, 
2021,10,HUÁNUCO,11,YAROWILCA,01,CHAVINILLO,10248,00020,2,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,01,HUANUCO,08,SAN PEDRO DE CHAULAN,2, 
2021,10,HUÁNUCO,10,LAURICOCHA,06,SAN FRANCISCO DE ASIS,10302,00002,1,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,02,AMBO,04,CONCHAMARCA,1, 
2021,10,HUÁNUCO,10,LAURICOCHA,06,SAN FRANCISCO DE ASIS,10302,00036,8,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,11,YAROWILCA,08,CHORAS,1, 
2021,10,HUÁNUCO,10,LAURICOCHA,06,SAN FRANCISCO DE ASIS,10302,00059,12,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,02,AMBO,04,CONCHAMARCA,1, 
2021,10,HUÁNUCO,10,LAURICOCHA,03,JIVIA,10307,00055,4,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,10,LAURICOCHA,01,JESUS,1, 
2021,10,HUÁNUCO,10,LAURICOCHA,02,BAÑOS,10310,00035,4,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,10,LAURICOCHA,05,RONDOS,1, 
2021,10,HUÁNUCO,10,LAURICOCHA,02,BAÑOS,10310,00058,7,1,2,5,76.7151675485009,1, ,1,0,0,1,10,HUANUCO,10,LAURICOCHA,01,JESUS,1, 
2021,10,HUÁNUCO,10,LAURICOCHA,02,BAÑOS,10311,00083,12,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,10,LAURICOCHA,01,JESUS,2, 
2021,10,HUÁNUCO,10,LAURICOCHA,07,SAN MIGUEL DE CAURI,10331,00023,1,1,2,5,89.5010288065844,1, ,1,1,0,1,10,HUANUCO,10,LAURICOCHA,07,SAN MIGUEL DE CAURI,1, 
2021,10,HUÁNUCO,10,LAURICOCHA,07,SAN MIGUEL DE CAURI,10331,00111,8,1,2,5,89.5010288065844,1, ,1,1,0,1,10,HUANUCO,10,LAURICOCHA,01,JESUS,2, 
2021,10,HUÁNUCO,02,AMBO,01,AMBO,10353,00074,8,1,2,5,82.616334283001,1, ,1,1,0,1,10,HUANUCO,02,AMBO,01,AMBO,1, 
2021,10,HUÁNUCO,02,AMBO,05,HUACAR,10359,00034,6,1,2,5,76.7151675485009,1, ,1,0,0,1,10,HUANUCO,02,AMBO,04,CONCHAMARCA,2, 
2021,10,HUÁNUCO,02,AMBO,05,HUACAR,10359,00053,8,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,02,AMBO,01,AMBO,2, 
2021,10,HUÁNUCO,02,AMBO,06,SAN FRANCISCO,10382,00024,3,1,2,5,76.7151675485009,1, ,1,1,0,1,10,HUANUCO,02,AMBO,02,CAYNA,2, 
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10413,00010,2,1,3,7,23.7893772893773,1, ,1,1,0,1,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,1, 
2021,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10428,00109,10,1,3,7,23.7893772893773,1, ,0,0,1,1,25,UCAYALI,03,PADRE ABAD,05,ALEXANDER VON HUMBOLDT,1, 
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10431,00039,3,1,3,7,25.6193293885602,1, ,1,0,0,1,25,UCAYALI,01,CORONEL PORTILLO,06,NUEVA REQUENA,1, 
2021,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10441,00013,2,1,3,7,23.7893772893773,1, ,1,1,0,1,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,1, 
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10445,00070,7,1,3,7,23.7893772893773,1, ,1,1,0,1,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,2, 
2021,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10451,00084,9,1,3,7,23.7893772893773,1, ,1,1,0,1,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,1, 
2021,25,UCAYALI,01,CORONEL PORTILLO,05,YARINACOCHA,10482,00024,2,1,3,7,23.7893772893773,1, ,1,1,0,1,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,1, 
2021,25,UCAYALI,01,CORONEL PORTILLO,05,YARINACOCHA,10482,00058,5,1,3,7,23.7893772893773,1, ,1,1,0,1,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,4, 
2021,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10500,00007,2,1,3,7,23.7893772893773,1, ,0,0,1,1,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,1, 
2021,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10511,00024,2,1,3,7,27.7542735042735,1, ,1,1,0,1,25,UCAYALI,01,CORONEL PORTILLO,06,NUEVA REQUENA,1, 
2021,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10518,00114,11,1,3,7,23.7893772893773,1, ,1,1,0,1,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,1, 
